,Growth,Discount,Risk_Premium
2007-08-01,-3.978470493846314,1.336645728999252,-3.644673692883502
2007-09-01,-3.919998376544571,1.6218706523902873,-3.6336021263713896
2007-10-01,-4.658796346018317,2.0078097381122206,-3.0154538559130355
2007-11-01,-5.052056515007559,2.126203214341377,-2.7612690221787433
2007-12-01,-4.45186711218168,2.1556133997941798,-3.2297454094007887
2008-01-01,-5.679486369557312,2.4722856645811038,-2.2414318763061307
2008-02-01,-5.993026699497849,2.79159729156142,-1.8424114778001144
2008-03-01,-6.282724531064277,3.321013825210303,-1.4103095639051715
2008-04-01,-5.91443985822244,3.642009907933111,-1.5426187930884558
2008-05-01,-6.017178559789222,4.2878254847101465,-1.228602273532085
2008-06-01,-5.41524580911205,4.76521757675022,-1.4898328174102557
2008-07-01,-4.9358837802497835,5.394667588460292,-1.4288066213853412
2008-08-01,-4.690299554149076,5.879550534464662,-0.9547682565178865
2008-09-01,-4.376712214308766,6.359262911212691,-0.9866971572523335
2008-10-01,-2.069917628366352,6.235284712624987,-2.8871410783025335
2008-11-01,4.021998528105842,5.528174074134176,-7.780321783647905
2008-12-01,1.89827593069537,7.01221687510499,-5.434121666259801
2009-01-01,2.7461966307427295,8.295167816223609,-5.390875244237213
2009-02-01,5.799648382182369,8.708767199800603,-7.373421552685595
2009-03-01,8.32258905092272,9.062135797628525,-9.122243006232484
2009-04-01,8.151364128570533,10.385854053493066,-8.387508561423772
2009-05-01,9.254224052245943,11.235808038427797,-8.795848353520677
2009-06-01,9.780640553642394,11.68906688380467,-8.927369894447718
2009-07-01,10.827198804292202,11.081507370884243,-10.05216816616966
2009-08-01,10.78915746420903,11.408205316123587,-9.906838820037276
2009-09-01,9.313096428670677,12.513077049671281,-8.09601599467998
2009-10-01,8.252064888843718,12.866963235983535,-7.043340762692851
2009-11-01,7.66821804127638,12.680953422521606,-6.450384366380023
2009-12-01,7.652885679003148,11.72981305754043,-6.902629971594621
2010-01-01,7.573027281536256,9.431439871120638,-8.138265503168704
2010-02-01,7.2256585467696866,8.22152236134177,-8.537047737922318
2010-03-01,6.341021442002855,6.754738334756259,-8.592303930737325
2010-04-01,5.8515480855650175,4.834472695371776,-9.33439205255629
2010-05-01,5.6160810550837805,0.7106368667331264,-11.675435227378355
2010-06-01,5.449550272531683,-4.053894601078882,-14.992166274242354
2010-07-01,4.189242204794481,-3.874108105844577,-13.52268834229776
2010-08-01,3.7575631498388535,-3.2354782736653718,-12.562260395559015
2010-09-01,3.37840853525105,-2.543565299399903,-11.594408573555246
2010-10-01,3.154546493088874,-2.0810221145283903,-10.992660408779791
2010-11-01,3.0215020769999446,-1.7257038620911926,-10.54854153821728
2010-12-01,2.2756949405282683,-1.6295400085454164,-9.725241839297755
2011-01-01,2.2694906129156553,-1.4437428447790261,-9.44087786305542
2011-02-01,1.5730150006778199,-1.2948383540634096,-8.740234099259318
