,Growth,Discount,Risk_Premium
1979-02-01,1.8157285825167637,-0.7202523200668239,-4.236538523440101
1979-03-01,1.6951974544168729,-0.7280567037400987,-4.1472093295551495
1979-04-01,1.6106430976611286,-0.6452571819453427,-3.986169513080137
1979-05-01,1.7969130549016334,-0.6722099247561863,-4.223594322330197
1979-06-01,1.8625046760966493,-0.8029137029740491,-4.307240091349738
1979-07-01,2.0032230179234474,-0.7012565101091868,-4.308065606491873
1979-08-01,1.8587191843251007,-0.5012812028561834,-3.9390836952602
1979-09-01,1.912853895048079,-0.22888102132419752,-3.7659544272553123
1979-10-01,2.2745557407991526,0.3779953998666746,-3.7145725770258706
1979-11-01,2.319392574257364,0.6237539185759896,-3.5889793753107297
1979-12-01,2.023175715083249,0.5729676069831441,-3.2729227974736617
1980-01-01,1.8032028999737642,0.9567067594356812,-2.749941394316627
1980-02-01,1.6677814260620818,2.1824446877847534,-1.6893891238448755
1980-03-01,1.9787061565536617,2.1082574015371005,-2.238339333591089
1980-04-01,1.727737819733727,1.1662024601842558,-2.7076929882911625
1980-05-01,1.1380856619767272,0.3697898067716816,-2.647777270108801
1980-06-01,0.592309986628385,0.25730433095352057,-2.1049468783473086
1980-07-01,0.3680149151297616,0.7163023400964441,-1.4872519656197605
1980-08-01,0.23588350102437922,1.4312660804170607,-0.7843980578609293
1980-09-01,0.0719074798581969,1.814855199515152,-0.30590204807362326
1980-10-01,-0.09613049683986989,2.0681736213549486,0.069780336646379
1980-11-01,-0.188104888536279,2.8210981703328604,0.7567702762695838
1980-12-01,-0.1601432754600371,2.9150748445510954,0.7787390736326176
1981-01-01,-0.20139039624678437,2.7617539073954798,0.7232753015206976
1981-02-01,0.008750663344961662,3.1839065684255172,0.8276713920017658
1981-03-01,-0.08462231971240292,3.2815644049022707,1.0715861368763728
1981-04-01,-0.030201927972499744,3.7019257390821663,1.3371148556368926
1981-05-01,0.05891485035224728,3.9400262982977723,1.389531644842363
1981-06-01,-0.06784139250387886,3.5088277127843477,1.1857606343231728
1981-07-01,-0.04067659097460036,3.9939717291805787,1.4538856371044124
1981-08-01,-0.2672910785165034,4.382453279500664,1.8778814214777064
1981-09-01,-0.2024785268571023,4.367300854041236,1.6094207870632147
1981-10-01,-0.3800632597062555,4.209150445907708,1.64998642932965
1981-11-01,-0.7754290908548718,3.002549190106498,1.1577981595173161
1981-12-01,-0.8666147589287355,3.2055088628075734,1.3777262251590092
1982-01-01,-0.645933045560881,3.7256763638236623,1.4886829211149721
1982-02-01,-0.5695862174865103,3.6095629762607615,1.3328219160460713
1982-03-01,-0.4775192650661426,3.1886537953426464,0.9307563943647722
1982-04-01,-0.6686226013044705,3.3573409167757293,1.34484100319662
1982-05-01,-0.8468408838404148,3.228532504645299,1.4385189698611742
1982-06-01,-0.7029318816326589,3.6126829716358704,1.5298498533917344
1982-07-01,-0.7219407486124327,3.425221943996257,1.4557386873979217
1982-08-01,-0.8429932014131287,2.8484578499383733,1.1975475585148967
1982-09-01,-1.2196929538380576,2.610866802654577,1.5773041800147238
1982-10-01,-1.4285461449770023,1.879979468899154,1.4405259328964761
1982-11-01,-1.3348705227782272,1.8181549949831437,1.4548088550984783
1982-12-01,-1.2089542194573681,1.9254397293634844,1.4999688597194671
1983-01-01,-1.210052002087966,1.9781658598734317,1.6107949218187452
1983-02-01,-1.2297125393152437,2.203334596083119,1.8199452988602351
1983-03-01,-1.328688670635411,2.119598547847918,1.8951281808896734
1983-04-01,-1.3026045597899676,2.14386864297907,1.9580895915698955
1983-05-01,-1.2041825076172379,2.258467867986925,2.0329027094101875
1983-06-01,-1.010297396489277,2.6725930598424075,2.205024834057951
1983-07-01,-0.7639061811646071,3.1019614540534275,2.3170046261877846
1983-08-01,-0.5663613173728415,3.3994334058321796,2.3252746955211845
1983-09-01,-0.5984694360824944,3.2972990256169923,2.298490862517862
1983-10-01,-0.5981511836323641,3.195933861809771,2.2105748777500462
