,fair_value,spx_actual,over_under_pct,over_under_pctile,over_under_zscore,r_f_mapped,erp_mapped,g_mapped,denom_raw,denom_smooth,denom_clipped,eps_raw,eps_smooth
2010-08-01,2452.3113238774977,1087.2799999999995,-0.5566305185587793,0.33729216152019004,-1.2744953831558123,0.026478523900978032,0.014339793788600902,0.025692166586970877,0.015126151102608058,0.032244743447827906,0.032244743447827906,104.75011720229149,79.07414949263313
2010-09-01,2930.527585244239,1122.0799999999997,-0.6171064877021173,0.24228028503562946,-1.1489199518086526,0.02608045537644727,0.014066459599439802,0.02573097174005484,0.014415943235832233,0.029489789541369656,0.029489789541369656,107.05294146191846,86.42064173403084
2010-10-01,3403.6223929835096,1171.5800000000004,-0.6557843777220451,0.166270783847981,-1.0711229755955978,0.025370056206228994,0.013713358085543359,0.025734900673489075,0.013348513618283278,0.02714094155620742,0.02714094155620742,109.64264449433277,92.37751644736427
2010-11-01,3812.0883329832373,1198.8899999999999,-0.6855030903594563,0.14726840855106887,-1.0313636117704352,0.02773245697609336,0.01470996690998002,0.026037734121714094,0.016404689764359288,0.02543325160291678,0.02543325160291678,112.31823768412683,96.95380170530628
2010-12-01,4077.5654028213016,1241.5300000000004,-0.6955217446319867,0.14489311163895488,-0.9715003447671361,0.0328666718868101,0.017757362780206846,0.026304793184624087,0.024319241482392853,0.02455469420449523,0.02455469420449523,114.84258209043757,100.12337156510648
2011-01-01,4328.339560589884,1282.6200000000003,-0.7036692750082667,0.12351543942992874,-0.9171283098740867,0.03383094204865128,0.019122186955702877,0.026016731265760793,0.026936397738593364,0.023800448177478516,0.023800448177478516,116.24868456064998,103.01642140634966
2011-02-01,4483.541972791409,1321.1199999999994,-0.7053401065458336,0.12114014251781473,-0.8277187538451866,0.03514382177023531,0.02100122220730665,0.02558162961748513,0.030563414360056832,0.02355503358700703,0.02355503358700703,117.61919226059494,105.60998175785738
2011-03-01,4676.222143793678,1304.49,-0.7210376325403338,0.0831353919239905,-0.8041248448321119,0.03314071358911956,0.020345927734354185,0.025159378330449997,0.028327262993023752,0.023070943809336508,0.023070943809336508,118.40557030792023,107.88485831943905
2011-04-01,4885.586072578649,1331.5100000000004,-0.7274615613726728,0.07125890736342043,-0.8052686036323121,0.03369672785393416,0.02058602287488433,0.02528770952874364,0.028995041200074855,0.022506374305375706,0.022506374305375706,118.88267812626914,109.95682885058551
2011-05-01,5032.948698507432,1338.3099999999995,-0.7340902758661363,0.05938242280285035,-0.8321087732348038,0.03130471355362054,0.018622182547072236,0.02545447671074452,0.02447241938994826,0.022220624102609467,0.022220624102609467,119.55496288494332,111.8352611572512
2011-06-01,5167.906196645467,1287.2900000000002,-0.7509068564681783,0.047505938242280284,-0.9885093870081159,0.029406674667768265,0.01676156347465367,0.025569539391853576,0.02059869875056836,0.021974685438848483,0.021974685438848483,120.91336980888003,113.56311304875999
2011-07-01,5230.503544377367,1325.19,-0.7466419841308511,0.052256532066508314,-0.962214468958173,0.02919109904729826,0.017031182665432833,0.02540932341912456,0.020812958293606534,0.022026727660778973,0.022026727660778973,122.29954432650801,115.21087710073941
2011-08-01,5460.339024179687,1185.3100000000004,-0.7829237351836279,0.019002375296912115,-1.6277006458328414,0.02159061697209449,0.01115546955325946,0.025320569259067494,0.007425517266286454,0.021385008174418838,0.021385008174418838,123.45232799958814,116.76939466718079
2011-09-01,5811.057560010597,1173.8800000000006,-0.7979920198901179,0.004750593824228029,-1.7910353025453747,0.01821704657977819,0.00895018674876728,0.025193493750507043,0.0019737395780384283,0.02034815786960269,0.02034815786960269,124.75200490107508,118.24431662044384
2011-10-01,5976.186013612527,1207.2200000000005,-0.7979949089184639,0.0023752969121140144,-1.5557853275497813,0.020114773338782047,0.010132149608299059,0.02534884941315165,0.004898073533929452,0.01964395452923987,0.02,124.99548831601318,119.52372027225054
2011-11-01,6029.387666221229,1226.4200000000005,-0.7965929431157925,0.007125890736342043,-1.2906608030205111,0.01916553390998346,0.009477692583303877,0.025415538399085717,0.003227688094201618,0.01854587105672673,0.02,125.08663431021539,120.58775332442458
2011-12-01,6073.299846924618,1243.3199999999997,-0.7952809788191852,0.009501187648456057,-1.0779054978095193,0.01875860827847608,0.009695274801811449,0.02521718573219611,0.003236697348091417,0.016788992378868276,0.02,125.3815054592506,121.46599693849235
2012-01-01,6112.235033103565,1300.5799999999995,-0.7872169520713582,0.014251781472684086,-0.7295314534090902,0.018311001883149814,0.011255418475015828,0.02444316166803627,0.005123258690129372,0.014971230791496279,0.02,125.5931292435974,122.2447006620713
2012-02-01,6146.3223319542085,1352.4900000000002,-0.7799513388732446,0.023752969121140142,-0.3937132963363707,0.017923807597173096,0.012845947289899098,0.023647223061755804,0.0071225318253163895,0.013017823913601241,0.02,125.80014398474945,122.92644663908418
2012-03-01,6176.315007082474,1389.2399999999998,-0.7750697627295665,0.0332541567695962,-0.09210005166491546,0.01963995972446898,0.014874295465447938,0.0233112071499568,0.011203048039960115,0.011590806000845938,0.02,125.6038123387041,123.52630014164949
2012-04-01,6201.525539240591,1386.4299999999998,-0.7764372667294094,0.026128266033254157,0.01477061073445701,0.01821515453815602,0.014671531686045397,0.022936244425646832,0.009950441798554588,0.010003756050719249,0.02,124.93320584421701,124.03051078481182
2012-05-01,6223.3271299753505,1341.2700000000002,-0.7844770213766165,0.0166270783847981,-0.20565821000726714,0.015150246887625571,0.013298285104943852,0.022468097056394028,0.005980434936175394,0.008462757346238177,0.02,124.78734466128559,124.46654259950701
2012-06-01,6239.011136775527,1323.4800000000002,-0.7878702295947484,0.011876484560570071,-0.26780548308365276,0.013087019784170146,0.01233601752738704,0.022203801445001687,0.0032192358665554983,0.007014468772570438,0.02,124.6775314409225,124.78022273551055
2012-07-01,6246.966122465305,1359.78,-0.782329538316213,0.021377672209026127,0.5664364416194363,0.012542862908371161,0.012218021801207474,0.022190986637840745,0.002569898071737891,0.0054942137540813845,0.02,124.20874089205489,124.93932244930609
2012-08-01,6244.467781225609,1403.4500000000003,-0.7752490605813417,0.030878859857482184,1.2519649126519523,0.014907722366756098,0.012942774575349545,0.02278579083834382,0.005064706103761821,0.005297479490537666,0.02,122.85272610206087,124.88935562451218
2012-09-01,6231.506667291014,1443.4199999999994,-0.7683674146452468,0.040380047505938245,1.6424039501543684,0.016299331149072435,0.01297470430992613,0.02337143727526403,0.0059025981837345365,0.0056248843743456735,0.02,121.64133755677224,124.63013334582028
2012-10-01,6217.747777179742,1437.8200000000004,-0.7687554961175718,0.03800475059382423,1.372221610173002,0.016296886893699746,0.013262436770065625,0.0232140759399825,0.006345247723782872,0.005745482223500125,0.02,121.6933546893081,124.35495554359484
2012-11-01,6206.042654996442,1394.5099999999995,-0.7752980316889557,0.028503562945368172,0.5448797541152212,0.014279517249524915,0.013360667278669929,0.022354601074630925,0.005285583453563919,0.0059169735034469845,0.02,122.27740498622339,124.12085309992885
2012-12-01,6194.504380356426,1422.2900000000004,-0.7703948673423711,0.035629453681710214,1.0638385773188324,0.013713306169291999,0.015610492697609694,0.021081199737229772,0.008242599129671922,0.00633413198524536,0.02,122.61231954564668,123.89008760712852
2013-01-01,6182.913560686128,1480.4000000000005,-0.760565955601728,0.04275534441805225,1.934503291037452,0.014855259625517769,0.01843727044282169,0.020170256808254478,0.013122273260084982,0.00700071653274166,0.02,122.81133252272603,123.65827121372257
2013-02-01,6168.619906905058,1512.3100000000002,-0.754838193498169,0.04513064133016627,1.9407037349374583,0.018619770124460512,0.015691799329426766,0.02293149361767121,0.011380075836216065,0.007355511866983301,0.02,122.36966707729248,123.37239813810116
2013-03-01,6156.125301833502,1550.8300000000006,-0.748083425212591,0.0498812351543943,1.9239474023828664,0.02246886469207816,0.011019277327244684,0.026685874862017955,0.006802267157304892,0.006988780126762031,0.02,122.60510712153051,123.12250603667003
2013-04-01,6153.27355802488,1570.6999999999996,-0.7447374986357386,0.05463182897862233,1.6942537564538467,0.021934003410893556,0.00841661643842545,0.02781969789705852,0.0025309219522604877,0.006370486806237523,0.02,124.2487873301481,123.06547116049761
2013-05-01,6156.4152676417825,1639.8400000000006,-0.7336372014053331,0.06175771971496437,1.8860616595386381,0.023808315338533528,0.00972860785843881,0.0278952392197651,0.005641683977207237,0.006342257559656843,0.02,125.54135496934195,123.12830535283565
2013-06-01,6165.052964041323,1618.7700000000002,-0.7374280465323266,0.057007125890736345,1.4065368978394361,0.02697604349284637,0.011791451909817653,0.02787379087851706,0.010893704524146966,0.006981796614456133,0.02,126.75057857681247,123.30105928082646
2013-07-01,6182.053087163073,1668.6799999999998,-0.7300767275090236,0.0665083135391924,1.5485376083411262,0.029582476185866947,0.013926533661412506,0.02773899296346605,0.015770016883813406,0.008081806515462427,0.02,128.2887704412747,123.64106174326146
2013-08-01,6210.670214923754,1670.0899999999997,-0.731093434008635,0.06413301662707839,1.2526272791370359,0.031087398738664146,0.014630979528244072,0.027871129779276003,0.01784724848763222,0.009147018380784957,0.02,129.72083676462415,124.21340429847508
2013-09-01,6250.308420945334,1687.1700000000003,-0.7300661205219657,0.0688836104513064,1.106991698979194,0.031866166919116964,0.014848264103146491,0.02802430932998802,0.018690121692275435,0.010212645339830033,0.02,131.15450700195183,125.00616841890668
2013-10-01,6302.42335212944,1720.0299999999997,-0.727084344561074,0.07363420427553444,1.0911718260894818,0.03020196957074079,0.01365219009729569,0.028049465380390423,0.015804694287646054,0.011000932553485299,0.02,134.2009381734933,126.0484670425888
2013-11-01,6364.554728291994,1783.5399999999995,-0.7197698698273847,0.09026128266033254,1.3714192699672174,0.0316776736803736,0.013856172402525837,0.02849296328097169,0.01704088280192775,0.011980540832515619,0.02,137.1889352652362,127.29109456583988
2013-12-01,6436.646240202339,1807.7799999999995,-0.7191425577020416,0.09501187648456057,1.3085597433693787,0.03392140296625905,0.014072020106650533,0.029134808790304136,0.018858614282605445,0.012865208761926745,0.02,139.91428240412964,128.73292480404677
2014-01-01,6507.003675758753,1822.3600000000006,-0.7199386859440335,0.08788598574821853,1.134664935827514,0.033682206198807935,0.013863511900304135,0.029187317428612265,0.018358400670499802,0.013301552712794646,0.02,139.6971170562653,130.14007351517506
2014-02-01,6578.308162006804,1817.0400000000002,-0.7237830829369831,0.07838479809976247,0.7004020290227252,0.031778225540562206,0.013676266192232521,0.028627406626108805,0.016827085106685923,0.013755470152000468,0.02,139.4827437768247,131.5661632401361
